0	338.327	647.21	586	1121
1	200.39	723.746	472	1114
2	181.7	724.321	431	1112
3	170.78	723.454	401	1110
4	161.05	719.703	381	1106
5	155.779	718.913	370	1104
6	151.05	717.654	357	1103
7	148.167	715.467	348	1103
8	145.513	714.865	342	1102
9	141.337	712.54	330	1097
10	140.317	713.001	329	1099
11	136.375	711.677	319	1097
12	134.675	711.47	316	1097
13	133.263	709.675	312	1097
14	130.412	708.027	307	1096
15	130.659	708.248	304	1096
16	129.087	707.685	299	1095
17	128.161	707.907	298	1095
18	126.425	707.42	295	1095
19	125.667	707.227	294	1094
20	125.521	706.365	293	1094
21	124.857	706.069	292	1095
22	123.647	705.122	289	1095
23	123.718	705.895	290	1096
24	123.281	705.094	288	1096
25	123.079	704.719	288	1098
26	122.696	703.559	285	1097
27	121.78	704.04	284	1097
28	120.554	704.541	284	1097
29	121.231	703.993	282	1097
30	119.852	703.214	281	1096
31	120.075	703.341	279	1096
32	119.583	703.555	279	1096
33	117.961	702.815	277	1096
34	118.043	703.737	277	1096
35	118.045	703.683	277	1096
36	118.42	703.808	276	1095
37	118.202	703.584	277	1096
38	117.959	704.014	274	1096
39	117.892	703.409	274	1096
40	117.617	702.866	273	1096
41	117.486	702.261	273	1096
42	117.192	703.013	273	1096
43	116.6	702.771	273	1096
44	116.984	702.911	271	1095
45	116.556	702.765	271	1095
46	117.043	702.542	270	1095
47	116.791	702.136	269	1095
48	116.772	702.553	269	1095
49	116.159	701.963	268	1095
50	115.532	702.518	268	1095
51	115.772	701.651	267	1095
52	115.188	702.445	267	1096
53	114.56	701.886	267	1096
54	114.078	701.436	266	1096
55	114.372	701.349	265	1095
56	113.617	701.379	263	1094
57	114.094	702	263	1095
58	113.913	701.379	263	1095
59	113.596	701.667	263	1095
60	112.609	701.689	262	1094
61	112.601	700.702	260	1094
62	111.956	701.368	260	1094
63	111.512	701.015	260	1094
64	111.812	700.463	260	1094
65	112.607	701.817	260	1094
66	111.916	701.174	259	1094
67	111.897	701.637	259	1094
68	111.515	701.884	259	1094
69	111.146	701.071	259	1094
70	111.123	701.589	259	1094
71	111.223	701.449	258	1094
72	111.388	701.211	258	1094
73	110.963	701.103	258	1094
74	111.443	702.024	258	1094
75	110.999	701.358	258	1094
76	110.563	701.604	258	1094
77	110.544	700.942	258	1094
78	110.878	701.141	258	1094
79	110.303	700.739	258	1094
80	110.558	700.861	258	1094
81	111.003	701.581	258	1094
82	110.708	701.335	258	1094
83	110.979	701.402	258	1094
84	110.415	700.78	258	1094
85	110.607	700.78	258	1094
86	110.053	700.661	257	1093
87	109.785	701.197	257	1093
88	109.35	700.458	257	1093
89	109.4	701.205	257	1093
90	110.295	700.885	256	1093
91	110.03	700.543	256	1093
92	109.684	700.785	256	1093
93	110.148	700.973	255	1093
94	108.889	700.78	255	1093
95	109.282	701.645	254	1093
96	108.634	700.847	254	1093
97	108.837	701.31	253	1093
98	108.942	700.552	253	1093
99	108.272	701.056	253	1093
100	108.478	700.874	253	1093
