0	22.5167	647.21	39	1121
1	25.0821	700.189	40	1122
2	26.36	704.053	43	1124
3	27.3392	705.341	43	1124
4	27.6745	705.639	45	1124
5	29.3636	706.161	47	1126
6	29.685	707.377	48	1127
7	30.1976	707.491	49	1128
8	30.4745	707.866	49	1127
9	30.8032	708.44	50	1129
10	30.9717	708.729	50	1129
11	30.8977	708.651	50	1128
12	31.1273	709.03	50	1129
13	31.3584	709.295	50	1129
14	31.4512	709.746	50	1129
15	31.3941	709.348	50	1129
16	31.4596	709.547	50	1128
17	31.6387	709.562	50	1129
18	31.3309	709.461	50	1129
19	31.4725	709.894	50	1128
20	31.4915	709.768	50	1128
21	31.7517	709.994	50	1128
22	31.6426	710.024	50	1128
23	31.4082	709.833	50	1128
24	31.6498	710.129	50	1129
25	31.7061	710.193	50	1129
26	31.7692	709.86	50	1129
27	31.7976	710.008	50	1129
28	31.9534	710.105	51	1129
29	31.9879	710.062	51	1128
30	31.8998	710.048	51	1129
31	31.8951	709.605	51	1129
32	31.9942	709.675	51	1128
33	31.9352	709.729	51	1128
34	32.2515	710.014	51	1129
35	31.9654	709.362	51	1128
36	32.2228	710.152	50	1130
37	32.2505	709.782	50	1128
38	32.4541	710.316	50	1130
39	32.3574	709.962	50	1128
40	32.5302	710.082	50	1128
41	32.4592	709.169	50	1128
42	32.4411	709.938	50	1129
43	32.6205	709.781	50	1128
44	32.5244	709.29	50	1129
45	32.5165	709.749	50	1129
46	32.1667	709.613	50	1129
47	32.5985	709.903	50	1129
48	32.5023	710.278	50	1130
49	32.4411	709.806	50	1129
50	32.7445	710.262	50	1129
51	32.5259	710.151	50	1130
52	32.6076	710.389	50	1130
53	32.6121	710.205	50	1129
54	32.4024	710.042	50	1129
55	32.3947	710.106	50	1129
56	32.8055	710.087	50	1129
57	32.6393	710.152	50	1130
58	32.6466	709.806	50	1129
59	32.5976	709.864	50	1129
60	32.574	709.485	50	1128
61	32.578	710.279	50	1129
62	32.6451	709.916	50	1129
63	32.6123	710.257	50	1130
64	32.7266	709.505	50	1129
65	32.499	709.809	50	1128
66	32.556	709.421	50	1129
67	32.551	710.03	50	1129
68	32.5909	710.094	50	1130
69	32.5672	709.775	50	1129
70	32.5051	709.739	50	1129
71	32.5876	710.33	50	1130
72	32.5071	709.878	50	1130
73	32.3539	710.093	50	1129
74	32.4335	710.112	50	1129
75	32.4749	710.094	50	1128
76	32.3471	710.059	50	1128
77	32.4224	709.754	50	1128
78	32.6822	709.899	50	1130
79	32.49	709.887	50	1128
80	32.7112	710.458	50	1130
81	32.7084	709.956	50	1128
82	32.4722	710.459	50	1129
83	32.6897	710.259	50	1129
84	32.7513	709.821	50	1129
85	32.579	709.737	50	1128
86	32.6665	710.169	50	1129
87	32.6236	709.634	50	1128
88	32.5723	710.177	50	1129
89	32.7746	710.117	50	1128
90	32.858	710.382	50	1129
91	32.6678	709.988	50	1128
92	32.727	709.753	50	1130
93	32.906	709.929	50	1130
94	32.6479	710.629	50	1129
95	32.5975	710.282	50	1130
96	32.9104	709.912	50	1130
97	32.7439	710.757	50	1129
98	32.7944	710.25	50	1129
99	32.5353	710.083	50	1128
100	32.8325	710.277	50	1129
