simID,time,cellID,cellType,x,y
0, 0,1,1,7.916666666666668,7.916666666666668
0, 0,2,2,7.916666666666668,8.916666666666668
0, 0,3,1,7.916666666666668,9.916666666666668
0, 0,4,2,7.916666666666668,10.916666666666663
0, 0,5,1,7.916666666666668,11.916666666666663
0, 0,6,2,7.916666666666668,12.916666666666663
0, 0,7,1,7.916666666666668,13.916666666666663
0, 0,8,2,7.916666666666668,14.916666666666663
0, 0,9,1,7.916666666666668,15.916666666666663
0, 0,10,2,7.916666666666668,16.91666666666666
0, 0,11,2,8.916666666666668,7.916666666666668
0, 0,12,1,8.916666666666668,8.916666666666668
0, 0,13,2,8.916666666666668,9.916666666666668
0, 0,14,1,8.916666666666668,10.916666666666663
0, 0,15,2,8.916666666666668,11.916666666666663
0, 0,16,1,8.916666666666668,12.916666666666663
0, 0,17,2,8.916666666666668,13.916666666666663
0, 0,18,1,8.916666666666668,14.916666666666663
0, 0,19,2,8.916666666666668,15.916666666666663
0, 0,20,1,8.916666666666668,16.91666666666666
0, 0,21,1,9.916666666666668,7.916666666666668
0, 0,22,2,9.916666666666668,8.916666666666668
0, 0,23,1,9.916666666666668,9.916666666666668
0, 0,24,2,9.916666666666668,10.916666666666663
0, 0,25,1,9.916666666666668,11.916666666666663
0, 0,26,2,9.916666666666668,12.916666666666663
0, 0,27,1,9.916666666666668,13.916666666666663
0, 0,28,2,9.916666666666668,14.916666666666663
0, 0,29,1,9.916666666666668,15.916666666666663
0, 0,30,2,9.916666666666668,16.91666666666666
0, 0,31,2,10.916666666666664,7.916666666666668
0, 0,32,1,10.916666666666664,8.916666666666668
0, 0,33,2,10.916666666666664,9.916666666666668
0, 0,34,1,10.916666666666664,10.916666666666663
0, 0,35,2,10.916666666666664,11.916666666666663
0, 0,36,1,10.916666666666664,12.916666666666663
0, 0,37,2,10.916666666666664,13.916666666666663
0, 0,38,1,10.916666666666664,14.916666666666663
0, 0,39,2,10.916666666666664,15.916666666666663
0, 0,40,1,10.916666666666664,16.91666666666666
0, 0,41,1,11.916666666666664,7.916666666666668
0, 0,42,2,11.916666666666664,8.916666666666668
0, 0,43,1,11.916666666666664,9.916666666666668
0, 0,44,2,11.916666666666664,10.916666666666663
0, 0,45,1,11.916666666666664,11.916666666666663
0, 0,46,2,11.916666666666664,12.916666666666663
0, 0,47,1,11.916666666666664,13.916666666666663
0, 0,48,2,11.916666666666664,14.916666666666663
0, 0,49,1,11.916666666666664,15.916666666666663
0, 0,50,2,11.916666666666664,16.91666666666666
0, 0,51,2,12.916666666666664,7.916666666666668
0, 0,52,1,12.916666666666664,8.916666666666668
0, 0,53,2,12.916666666666664,9.916666666666668
0, 0,54,1,12.916666666666664,10.916666666666663
0, 0,55,2,12.916666666666664,11.916666666666663
0, 0,56,1,12.916666666666664,12.916666666666663
0, 0,57,2,12.916666666666664,13.916666666666663
0, 0,58,1,12.916666666666664,14.916666666666663
0, 0,59,2,12.916666666666664,15.916666666666663
0, 0,60,1,12.916666666666664,16.91666666666666
0, 0,61,1,13.916666666666664,7.916666666666668
0, 0,62,2,13.916666666666664,8.916666666666668
0, 0,63,1,13.916666666666664,9.916666666666668
0, 0,64,2,13.916666666666664,10.916666666666663
0, 0,65,1,13.916666666666664,11.916666666666663
0, 0,66,2,13.916666666666664,12.916666666666663
0, 0,67,1,13.916666666666664,13.916666666666663
0, 0,68,2,13.916666666666664,14.916666666666663
0, 0,69,1,13.916666666666664,15.916666666666663
0, 0,70,2,13.916666666666664,16.91666666666666
0, 0,71,2,14.916666666666664,7.916666666666668
0, 0,72,1,14.916666666666664,8.916666666666668
0, 0,73,2,14.916666666666664,9.916666666666668
0, 0,74,1,14.916666666666664,10.916666666666663
0, 0,75,2,14.916666666666664,11.916666666666663
0, 0,76,1,14.916666666666664,12.916666666666663
0, 0,77,2,14.916666666666664,13.916666666666663
0, 0,78,1,14.916666666666664,14.916666666666663
0, 0,79,2,14.916666666666664,15.916666666666663
0, 0,80,1,14.916666666666664,16.91666666666666
0, 0,81,1,15.916666666666664,7.916666666666668
0, 0,82,2,15.916666666666664,8.916666666666668
0, 0,83,1,15.916666666666664,9.916666666666668
0, 0,84,2,15.916666666666664,10.916666666666663
0, 0,85,1,15.916666666666664,11.916666666666663
0, 0,86,2,15.916666666666664,12.916666666666663
0, 0,87,1,15.916666666666664,13.916666666666663
0, 0,88,2,15.916666666666664,14.916666666666663
0, 0,89,1,15.916666666666664,15.916666666666663
0, 0,90,2,15.916666666666664,16.91666666666666
0, 0,91,2,16.916666666666664,7.916666666666668
0, 0,92,1,16.916666666666664,8.916666666666668
0, 0,93,2,16.916666666666664,9.916666666666668
0, 0,94,1,16.916666666666664,10.916666666666663
0, 0,95,2,16.916666666666664,11.916666666666663
0, 0,96,1,16.916666666666664,12.916666666666663
0, 0,97,2,16.916666666666664,13.916666666666663
0, 0,98,1,16.916666666666664,14.916666666666663
0, 0,99,2,16.916666666666664,15.916666666666663
0, 0,100,1,16.916666666666664,16.91666666666666
0, 10,1,1,7.919354838709677,7.919354838709677
0, 10,2,2,8.050505050505052,8.752525252525253
0, 10,3,1,7.968468468468469,9.810810810810809
0, 10,4,2,7.98684210526316,10.807017543859649
0, 10,5,1,8.00438596491228,11.824561403508769
0, 10,6,2,7.863247863247865,12.88034188034188
0, 10,7,1,7.8194444444444455,13.953703703703702
0, 10,8,2,8.153846153846153,14.901709401709399
0, 10,9,1,7.59375,15.94791666666667
0, 10,10,2,8.134259259259261,16.652777777777775
0, 10,11,2,8.976190476190476,8.004761904761905
0, 10,12,1,8.821839080459771,8.942528735632182
0, 10,13,2,9.000000000000002,9.914141414141415
0, 10,14,1,8.84848484848485,10.959595959595958
0, 10,15,2,8.978070175438598,12.048245614035087
0, 10,16,1,8.875,12.901041666666664
0, 10,17,2,8.945945945945946,13.828828828828831
0, 10,18,1,8.877450980392156,15.009803921568626
0, 10,19,2,8.92792792792793,15.89189189189189
0, 10,20,1,8.927083333333334,16.979166666666668
0, 10,21,1,9.944444444444445,8.018518518518517
0, 10,22,2,9.846491228070176,9.127192982456144
0, 10,23,1,10.009259259259258,9.976851851851853
0, 10,24,2,9.792792792792794,10.905405405405403
0, 10,25,1,9.90686274509804,11.86274509803922
0, 10,26,2,9.972972972972972,12.968468468468467
0, 10,27,1,9.82258064516129,13.897849462365594
0, 10,28,2,9.921296296296296,14.768518518518519
0, 10,29,1,9.85858585858586,15.868686868686872
0, 10,30,2,9.920833333333333,16.849999999999998
0, 10,31,2,10.91666666666667,7.96078431372549
0, 10,32,1,10.82352941176471,8.926470588235295
0, 10,33,2,11.111111111111105,9.79059829059829
0, 10,34,1,10.880952380952381,10.980952380952383
0, 10,35,2,10.949612403100778,12.131782945736438
0, 10,36,1,10.833333333333334,13
0, 10,37,2,10.972222222222223,14.013888888888891
0, 10,38,1,10.888888888888888,14.909090909090908
0, 10,39,2,10.849593495934961,15.808943089430892
0, 10,40,1,10.882352941176471,17.02450980392157
0, 10,41,1,11.833333333333334,7.880208333333333
0, 10,42,2,11.958333333333334,8.865740740740739
0, 10,43,1,11.90952380952381,9.985714285714286
0, 10,44,2,11.850877192982454,10.969298245614036
0, 10,45,1,11.888888888888886,11.944444444444441
0, 10,46,2,11.833333333333334,13.081081081081075
0, 10,47,1,12.05050505050505,13.924242424242424
0, 10,48,2,12.000000000000002,14.986842105263158
0, 10,49,1,11.872549019607844,15.88235294117647
0, 10,50,2,11.837606837606835,16.846153846153843
0, 10,51,2,12.843137254901963,8.102941176470589
0, 10,52,1,12.989583333333334,8.958333333333332
0, 10,53,2,12.980952380952381,9.866666666666667
0, 10,54,1,12.837962962962962,10.77777777777778
0, 10,55,2,12.91441441441441,11.81981981981982
0, 10,56,1,12.78787878787879,12.833333333333334
0, 10,57,2,12.99145299145299,13.846153846153845
0, 10,58,1,12.949494949494948,14.888888888888886
0, 10,59,2,12.868421052631575,16.01315789473684
0, 10,60,1,12.976190476190476,16.922619047619047
0, 10,61,1,14.010752688172042,7.881720430107528
0, 10,62,2,13.995098039215684,8.926470588235295
0, 10,63,1,13.866666666666667,9.823809523809523
0, 10,64,2,13.812499999999998,11.008333333333333
0, 10,65,1,13.927927927927925,12.013513513513514
0, 10,66,2,13.910256410256409,12.948717948717949
0, 10,67,1,14.009523809523808,14.095238095238097
0, 10,68,2,13.819444444444443,14.921296296296298
0, 10,69,1,13.865591397849462,15.951612903225802
0, 10,70,2,13.995370370370372,16.759259259259263
0, 10,71,2,14.965686274509805,8.014705882352938
0, 10,72,1,14.692307692307693,8.788461538461538
0, 10,73,2,14.937500000000002,9.804166666666667
0, 10,74,1,14.909909909909906,10.797297297297293
0, 10,75,2,14.990990990990996,11.837837837837839
0, 10,76,1,14.860360360360358,12.810810810810809
0, 10,77,2,14.885714285714284,13.83809523809524
0, 10,78,1,14.990196078431376,14.803921568627446
0, 10,79,2,14.771929824561399,15.855263157894738
0, 10,80,1,15.02020202020202,16.939393939393945
0, 10,81,1,15.838541666666664,7.885416666666667
0, 10,82,2,15.792792792792795,8.824324324324325
0, 10,83,1,16.0045045045045,9.747747747747747
0, 10,84,2,15.756756756756756,10.959459459459458
0, 10,85,1,16.0050505050505,11.95959595959596
0, 10,86,2,15.907407407407405,12.944444444444443
0, 10,87,1,15.849462365591398,13.983870967741936
0, 10,88,2,15.88095238095238,14.91904761904762
0, 10,89,1,15.946236559139782,15.688172043010752
0, 10,90,2,15.926470588235292,16.6421568627451
0, 10,91,2,16.713541666666668,8.098958333333334
0, 10,92,1,16.949494949494948,9.05050505050505
0, 10,93,2,16.73611111111111,10.157407407407408
0, 10,94,1,16.983870967741932,10.946236559139786
0, 10,95,2,16.876068376068375,11.846153846153845
0, 10,96,1,17.010416666666668,12.937499999999998
0, 10,97,2,16.683760683760685,13.794871794871794
0, 10,98,1,16.927927927927925,15.036036036036036
0, 10,99,2,16.79901960784314,16.02450980392157
0, 10,100,1,16.88888888888889,16.893939393939394
0, 20,1,1,7.962365591397852,7.903225806451613
0, 20,2,2,8.115740740740742,8.75
0, 20,3,1,7.859375000000001,9.895833333333334
0, 20,4,2,8.104761904761906,10.752380952380959
0, 20,5,1,8.120370370370372,11.828703703703704
0, 20,6,2,7.919047619047621,12.85714285714286
0, 20,7,1,7.795698924731183,13.86021505376344
0, 20,8,2,8.245098039215687,14.78921568627451
0, 20,9,1,7.644736842105261,15.815789473684212
0, 20,10,2,8.234375,16.609374999999996
0, 20,11,2,9.11842105263158,8.157894736842104
0, 20,12,1,8.729166666666668,9.166666666666668
0, 20,13,2,9.087962962962964,9.949074074074074
0, 20,14,1,8.827586206896553,11.09770114942529
0, 20,15,2,9.152380952380954,12.21428571428571
0, 20,16,1,8.81720430107527,12.865591397849464
0, 20,17,2,8.905405405405407,13.84234234234234
0, 20,18,1,8.833333333333334,15.066666666666663
0, 20,19,2,9.018518518518517,15.842592592592595
0, 20,20,1,8.886904761904765,17.023809523809522
0, 20,21,1,9.934343434343434,7.878787878787878
